customer_id,tenure_months,monthly_charges,total_charges,support_tickets_90d,late_payments_6m,payment_method,contract,has_auto_pay,has_premium,usage_drop_30d,nps_score,churn
C000336,58,127.54,7387.97,1,0,boleto,one_year,0,0,-0.089,17,0
C000337,20,147.31,2934.44,2,2,boleto,one_year,1,0,-0.239,-30,0
C000338,13,123.47,1549.27,0,0,credit_card,month_to_month,0,1,0.086,-52,1
C000339,58,113.31,6679.29,1,0,credit_card,month_to_month,1,1,0.118,30,0
C000340,39,110.38,4293.75,0,0,pix,month_to_month,1,0,-0.026,26,0
C000341,18,108.02,1974.29,1,0,credit_card,two_year,1,0,-0.073,29,1
C000342,38,89.82,3396.26,0,1,pix,month_to_month,0,0,0.079,47,0
C000343,31,94.27,2904.57,1,0,credit_card,month_to_month,1,0,-0.193,38,1
C000344,55,161.79,8875.44,0,1,credit_card,one_year,0,0,0.126,72,1
C000345,16,106.2,1621.73,2,0,boleto,one_year,0,0,-0.013,61,1
C000346,60,82.5,4941.8,0,0,boleto,month_to_month,0,1,0.3,22,1
C000347,57,91.93,5219.64,1,0,credit_card,month_to_month,1,1,0.107,26,0
C000348,11,148.51,1692.22,1,1,credit_card,month_to_month,0,0,0.022,28,1
C000349,10,133.65,1276.63,2,1,credit_card,one_year,0,0,0.009,-34,1
C000350,32,129.61,4118.71,0,0,boleto,month_to_month,0,1,-0.298,52,0
C000351,3,100.99,258.04,0,1,credit_card,month_to_month,0,0,0.028,40,0
C000352,18,130.07,2413.34,0,0,credit_card,one_year,1,0,0.013,-38,1
C000353,27,87.48,2318.36,2,0,credit_card,month_to_month,0,0,0.059,74,1
C000354,59,100.91,5982.01,0,0,credit_card,two_year,1,0,0.016,5,1
C000355,60,143.94,8685.1,2,0,credit_card,one_year,0,0,0.307,16,0
C000356,10,140.6,1398.69,2,1,credit_card,two_year,1,1,0.002,15,1
C000357,54,75.63,4015.35,1,0,boleto,month_to_month,0,0,-0.102,14,0
C000358,6,80.06,412.13,0,0,pix,month_to_month,0,1,-0.25,100,1
C000359,45,113.8,5164.19,1,0,credit_card,month_to_month,0,0,-0.03,11,1
C000360,51,170.41,8628.12,2,1,credit_card,month_to_month,1,0,-0.138,9,1
C000361,54,42.96,2339.18,1,1,pix,month_to_month,1,1,-0.184,21,1
C000362,14,119.74,1682.1,0,0,credit_card,month_to_month,0,0,-0.006,-10,1
C000363,54,61.84,3358.13,1,1,credit_card,month_to_month,0,0,0.255,30,0
C000364,7,87.8,638.17,1,0,boleto,month_to_month,0,1,0.218,-9,1
C000365,32,97.25,3065.16,2,0,credit_card,month_to_month,0,1,-0.181,38,1
C000366,29,95.28,2714.41,2,0,credit_card,month_to_month,1,0,0.057,-17,1
C000367,19,91.32,1770.77,1,2,pix,one_year,0,0,0.126,-1,1
C000368,2,110.25,189.04,0,0,boleto,month_to_month,0,1,0.155,-15,1
C000369,47,91.27,4152.0,1,1,boleto,one_year,1,1,0.339,1,0
C000370,21,58.81,1267.53,2,1,credit_card,one_year,0,1,-0.161,-43,1
C000371,40,137.3,5440.0,0,1,credit_card,one_year,0,0,-0.109,-66,1
C000372,25,136.35,3432.12,0,1,pix,two_year,0,1,-0.069,9,0
C000373,23,139.51,3278.4,0,2,pix,two_year,1,0,0.116,-34,1
C000374,54,56.07,3028.85,1,1,pix,month_to_month,1,0,-0.44,81,1
C000375,6,120.46,772.56,2,1,credit_card,month_to_month,1,0,0.009,7,1
C000376,45,133.66,6022.36,0,0,pix,one_year,1,0,-0.271,45,0
C000377,45,73.91,3405.23,0,2,credit_card,one_year,0,1,0.05,31,0
C000378,23,110.32,2484.28,2,0,boleto,month_to_month,0,0,0.423,-17,1
C000379,16,105.93,1694.48,2,0,boleto,two_year,0,1,0.212,5,0
C000380,1,174.48,208.13,1,0,credit_card,two_year,0,0,-0.171,46,1
C000381,57,177.36,10099.85,1,0,credit_card,two_year,1,0,-0.025,44,0
C000382,57,51.75,3007.22,0,1,boleto,month_to_month,0,0,-0.11,50,1
C000383,15,197.29,2937.71,0,0,pix,month_to_month,0,1,0.283,-3,1
C000384,2,77.97,259.4,2,1,credit_card,month_to_month,0,0,-0.346,40,1
C000385,8,144.32,1260.7,1,0,credit_card,month_to_month,1,1,-0.029,-1,1
C000386,5,143.97,733.94,0,0,boleto,month_to_month,1,1,-0.075,55,1
C000387,50,75.15,3785.17,1,0,credit_card,month_to_month,1,0,-0.161,54,0
C000388,54,127.26,6931.86,2,0,credit_card,two_year,0,0,0.349,-28,0
C000389,10,106.24,1003.0,4,1,credit_card,month_to_month,1,0,-0.232,30,1
C000390,45,129.4,5757.47,0,4,credit_card,one_year,1,0,-0.165,-18,1
C000391,11,118.07,1361.63,1,1,credit_card,month_to_month,1,0,0.337,49,1
C000392,23,151.87,3506.75,2,0,pix,two_year,1,0,0.032,-19,1
C000393,36,112.64,4043.68,0,2,pix,two_year,0,0,0.018,31,0
C000394,44,104.12,4582.03,2,1,credit_card,one_year,1,0,-0.063,46,0
C000395,53,148.36,7743.9,0,1,credit_card,month_to_month,1,0,0.05,22,0
C000396,3,130.31,381.41,3,0,boleto,month_to_month,0,1,-0.027,50,1
C000397,12,135.61,1589.71,3,0,credit_card,month_to_month,0,1,-0.082,30,1
C000398,17,86.74,1520.47,1,0,boleto,one_year,0,0,-0.202,75,0
C000399,19,73.42,1444.65,2,0,credit_card,two_year,1,0,0.057,-19,0
C000400,60,90.13,5436.62,3,0,boleto,month_to_month,0,0,-0.057,7,0
C000401,47,88.27,4168.52,1,0,credit_card,month_to_month,1,0,-0.034,-47,1
C000402,20,137.52,2675.47,2,1,pix,month_to_month,1,0,0.169,10,1
C000403,59,144.16,8534.94,2,1,boleto,month_to_month,0,1,-0.041,-22,1
C000404,30,104.57,3168.58,1,1,credit_card,one_year,1,0,0.03,-29,1
C000405,31,160.08,5024.81,2,1,pix,month_to_month,0,0,0.351,-34,1
C000406,27,157.9,4369.11,1,0,credit_card,two_year,0,0,0.119,3,0
C000407,9,118.52,982.04,0,1,credit_card,month_to_month,0,0,-0.047,29,1
C000408,57,81.23,4610.9,1,1,boleto,month_to_month,1,1,-0.147,37,0
C000409,1,165.14,128.02,2,1,boleto,month_to_month,0,0,0.026,55,1
C000410,11,107.86,1195.13,2,0,credit_card,one_year,0,0,0.192,53,0
C000411,14,114.42,1602.49,2,0,credit_card,one_year,1,0,-0.056,-20,0
C000412,17,98.11,1656.23,0,0,credit_card,two_year,0,0,0.042,-6,0
C000413,8,78.86,682.24,1,0,credit_card,month_to_month,1,0,-0.061,27,1
C000414,2,58.6,62.12,2,1,credit_card,month_to_month,0,0,-0.023,27,1
C000415,41,132.15,5366.11,2,1,credit_card,one_year,1,1,-0.18,68,0
C000416,59,82.58,4821.07,2,1,credit_card,two_year,0,0,0.088,10,1
C000417,8,217.08,1718.65,2,0,boleto,month_to_month,0,0,0.065,47,1
C000418,18,71.99,1234.34,2,0,boleto,month_to_month,1,0,0.305,15,1
C000419,31,65.99,2043.31,1,1,pix,month_to_month,1,0,0.058,33,0
C000420,56,127.85,7151.6,0,0,credit_card,one_year,0,0,-0.09,34,1
C000421,42,163.53,6828.77,0,0,credit_card,month_to_month,0,0,0.3,19,1
C000422,46,112.26,5207.68,1,0,credit_card,month_to_month,1,1,0.104,-14,0
C000423,35,130.03,4548.02,0,0,credit_card,month_to_month,1,0,0.072,30,0
C000424,26,45.48,1235.5,1,1,credit_card,one_year,1,0,0.036,43,1
C000425,12,86.29,1025.69,0,2,credit_card,month_to_month,0,0,0.065,24,1
C000426,52,72.42,3764.81,0,2,boleto,month_to_month,0,1,-0.118,-77,1
C000427,49,43.67,2111.86,3,1,pix,one_year,1,0,0.022,14,1
C000428,2,114.09,227.84,2,1,credit_card,month_to_month,0,1,-0.002,44,1
C000429,43,31.5,1390.16,0,3,credit_card,month_to_month,0,0,0.101,-14,1
C000430,6,63.72,361.77,1,2,boleto,month_to_month,1,1,0.238,57,1
C000431,45,91.2,4129.84,0,1,boleto,month_to_month,0,0,0.211,-1,1
C000432,50,80.9,4004.61,2,0,credit_card,month_to_month,0,1,0.129,9,1
C000433,8,123.87,1028.95,0,3,boleto,month_to_month,1,0,-0.273,27,1
C000434,27,120.7,3229.78,3,0,credit_card,month_to_month,1,1,-0.041,-12,1
C000435,8,141.28,1172.85,1,0,boleto,one_year,1,1,-0.291,52,0
C000436,35,136.33,4774.72,3,0,boleto,one_year,0,0,0.232,64,1
C000437,56,149.93,8472.04,2,1,credit_card,month_to_month,1,1,0.016,-19,1
C000438,5,109.93,491.96,0,0,credit_card,one_year,1,0,0.011,14,0
C000439,24,120.62,2821.1,2,0,boleto,month_to_month,0,1,-0.086,86,1
C000440,59,127.9,7515.46,1,2,boleto,two_year,0,0,0.265,58,1
C000441,19,114.96,2114.97,0,0,pix,month_to_month,1,0,0.056,-36,1
C000442,8,96.1,699.65,0,0,credit_card,month_to_month,0,0,0.017,61,0
C000443,30,98.36,2982.01,0,0,boleto,month_to_month,0,1,0.06,-100,1
C000444,31,81.39,2522.74,0,1,boleto,month_to_month,1,1,0.074,42,0
C000445,40,124.76,4966.28,1,0,boleto,month_to_month,1,0,0.013,-10,1
C000446,19,106.71,2008.13,0,0,credit_card,month_to_month,0,0,0.264,36,1
C000447,58,86.79,5003.9,1,0,credit_card,one_year,1,1,0.263,29,0
C000448,32,86.82,2860.8,1,1,boleto,month_to_month,1,0,0.054,25,1
C000449,18,67.64,1180.67,0,0,credit_card,month_to_month,1,1,-0.103,40,1
C000450,58,144.26,8300.94,1,0,credit_card,two_year,1,0,0.096,3,1
C000451,56,112.75,6353.89,0,2,credit_card,month_to_month,0,0,-0.07,-1,0
C000452,30,79.8,2383.27,0,0,pix,month_to_month,1,0,0.294,53,1
C000453,2,138.3,378.54,1,1,boleto,month_to_month,1,1,0.32,20,1
C000454,36,90.38,3227.52,1,2,pix,month_to_month,0,0,0.167,0,1
C000455,34,60.77,2108.56,0,0,pix,one_year,0,1,-0.172,14,1
C000456,9,145.74,1365.79,1,1,boleto,month_to_month,1,0,-0.047,11,1
C000457,39,91.2,3530.8,0,0,credit_card,month_to_month,0,0,0.001,8,1
C000458,51,95.69,4842.97,1,0,credit_card,one_year,0,0,-0.114,36,0
C000459,7,111.44,817.16,1,1,boleto,one_year,0,1,-0.017,-10,0
C000460,44,149.99,6628.33,2,1,pix,one_year,1,0,0.079,73,1
C000461,9,110.7,925.78,0,1,pix,month_to_month,0,0,0.132,28,1
C000462,45,68.03,3004.97,2,0,credit_card,month_to_month,1,1,0.269,-44,0
C000463,26,129.04,3228.11,1,1,boleto,two_year,1,0,0.034,30,1
C000464,1,93.03,122.79,1,0,credit_card,month_to_month,0,1,-0.016,-13,1
C000465,58,176.08,10199.39,1,1,credit_card,two_year,1,1,-0.194,19,0
C000466,10,109.96,1091.5,1,0,credit_card,one_year,0,0,0.1,15,1
C000467,36,31.77,1059.28,4,0,credit_card,one_year,1,0,-0.044,44,1
C000468,11,122.51,1292.68,1,0,credit_card,month_to_month,0,0,0.0,43,1
C000469,56,178.06,9947.51,2,0,boleto,two_year,1,0,-0.064,28,1
C000470,45,165.16,7398.46,2,0,credit_card,two_year,1,1,-0.059,87,0
C000471,49,174.08,8535.98,2,1,pix,one_year,0,0,0.167,-5,1
C000472,26,74.31,1961.19,3,0,credit_card,two_year,1,1,0.028,68,1
C000473,29,141.93,4229.32,2,1,credit_card,one_year,0,0,0.319,69,0
C000474,39,84.73,3303.48,3,0,credit_card,month_to_month,1,0,-0.163,32,1
C000475,48,117.85,5712.58,2,1,credit_card,one_year,0,0,0.263,36,0
C000476,51,65.45,3296.28,1,0,credit_card,one_year,0,0,-0.051,53,1
C000477,2,87.44,91.14,0,0,credit_card,one_year,1,1,0.028,9,1
C000478,40,86.33,3435.64,3,0,credit_card,month_to_month,0,1,0.127,2,1
C000479,7,141.45,910.26,1,0,credit_card,month_to_month,1,0,0.223,4,1
C000480,18,138.03,2485.19,1,0,boleto,two_year,1,1,0.23,30,0
C000481,50,119.69,5945.41,1,1,credit_card,month_to_month,1,0,0.226,4,1
C000482,16,62.74,906.05,2,1,credit_card,one_year,0,0,0.0,-5,1
C000483,48,99.09,4843.25,1,1,credit_card,month_to_month,1,1,0.364,-16,1
C000484,28,83.89,2321.93,2,0,credit_card,one_year,1,0,0.149,-14,1
C000485,14,140.44,1884.26,2,0,boleto,month_to_month,1,0,-0.492,-2,1
C000486,21,151.24,3220.87,2,0,credit_card,month_to_month,0,1,0.049,-2,1
C000487,32,146.97,4666.72,1,0,boleto,month_to_month,0,0,-0.026,24,1
C000488,46,83.57,3898.61,2,1,pix,one_year,0,0,-0.014,-7,0
C000489,37,20.0,703.33,3,0,credit_card,one_year,1,1,0.157,37,0
C000490,56,48.16,2669.71,0,0,pix,one_year,0,0,0.098,89,1
C000491,53,159.76,8484.36,1,1,boleto,month_to_month,0,1,-0.079,64,1
C000492,46,95.96,4443.64,1,0,boleto,month_to_month,0,1,0.313,-17,1
C000493,37,83.72,3136.24,1,0,pix,one_year,0,0,-0.189,10,0
C000494,18,167.49,3010.39,1,0,credit_card,two_year,1,0,-0.201,-24,1
C000495,25,154.28,3883.45,1,1,credit_card,one_year,1,1,-0.153,27,0
C000496,8,110.86,924.13,1,0,credit_card,month_to_month,1,0,0.123,29,1
C000497,23,99.73,2303.84,1,1,boleto,month_to_month,0,0,0.109,26,1
C000498,56,105.38,5893.95,2,1,credit_card,one_year,0,0,-0.103,-17,1
C000499,26,117.95,2994.45,0,0,credit_card,month_to_month,0,0,-0.064,-3,1
C000500,7,166.0,1191.97,1,0,pix,month_to_month,1,0,0.042,53,1
C000501,40,124.79,4993.56,1,0,credit_card,two_year,1,1,-0.15,34,0
C000502,58,135.41,7833.16,3,0,credit_card,two_year,0,0,0.187,-10,0
C000503,53,150.92,8062.88,3,0,credit_card,month_to_month,0,0,0.325,-25,1
C000504,17,69.06,1102.65,3,1,boleto,month_to_month,1,1,0.011,17,1
C000505,28,136.42,3901.97,1,0,credit_card,one_year,1,0,0.105,16,0
C000506,32,99.69,3188.97,1,1,credit_card,two_year,0,0,0.062,-25,1
C000507,15,21.94,344.93,1,1,pix,month_to_month,0,1,0.289,9,1
C000508,17,35.51,583.99,0,2,credit_card,month_to_month,0,0,0.392,3,1
C000509,15,74.37,1032.13,0,1,credit_card,month_to_month,0,0,-0.022,-1,1
C000510,60,128.59,7708.59,0,0,boleto,month_to_month,1,1,0.049,5,0
C000511,45,113.98,5145.97,2,0,credit_card,month_to_month,1,0,0.197,30,1
C000512,51,116.45,5972.91,2,0,credit_card,two_year,0,0,0.105,23,1
C000513,49,178.28,8725.97,1,1,boleto,month_to_month,1,1,-0.121,64,0
C000514,58,65.58,3694.12,0,0,boleto,month_to_month,0,0,-0.283,27,1
C000515,7,109.04,686.2,2,1,credit_card,month_to_month,0,1,-0.065,48,0
C000516,53,120.66,6497.33,1,1,boleto,month_to_month,0,0,0.102,-26,1
C000517,4,84.23,282.29,1,1,pix,month_to_month,0,1,-0.028,25,0
C000518,29,110.99,3290.1,1,1,boleto,month_to_month,1,0,-0.147,7,1
C000519,36,54.0,1897.36,1,3,boleto,month_to_month,0,0,-0.062,45,1
C000520,22,159.35,3496.5,0,0,pix,month_to_month,0,0,0.372,29,1
C000521,9,86.14,806.55,1,1,credit_card,month_to_month,1,0,-0.16,75,1
C000522,12,181.1,2132.18,2,2,credit_card,month_to_month,0,0,-0.014,-13,1
C000523,50,108.86,5522.78,2,0,credit_card,two_year,0,1,-0.05,-5,0
C000524,20,145.98,2923.42,2,0,credit_card,two_year,0,1,0.395,32,0
C000525,19,108.13,2077.6,0,1,pix,month_to_month,0,0,-0.222,15,0
C000526,56,108.92,6086.36,0,0,credit_card,month_to_month,0,1,-0.098,-13,1
C000527,9,89.56,838.97,2,1,credit_card,one_year,1,0,0.055,33,1
C000528,55,114.17,6358.25,2,0,credit_card,month_to_month,0,0,0.073,3,1
C000529,56,121.13,6776.71,3,0,boleto,one_year,0,0,0.245,36,0
C000530,36,82.55,3058.32,0,0,pix,one_year,1,1,0.226,-39,1
C000531,10,105.62,1025.65,0,0,credit_card,month_to_month,0,0,-0.084,10,1
C000532,10,88.65,924.67,1,2,pix,month_to_month,0,0,0.1,25,0
C000533,18,190.49,3453.24,1,1,credit_card,two_year,0,0,0.012,26,1
C000534,35,106.86,3686.65,1,0,pix,month_to_month,0,0,-0.039,44,1
C000535,10,164.08,1651.52,1,0,pix,one_year,1,0,0.226,11,1
C000536,28,103.15,2888.66,3,1,credit_card,one_year,0,0,0.089,36,1
C000537,7,119.08,790.87,4,2,pix,month_to_month,0,0,0.33,18,1
C000538,33,63.75,2121.72,1,0,credit_card,month_to_month,0,0,0.129,46,1
C000539,2,94.35,196.02,1,1,credit_card,month_to_month,1,0,0.21,-34,1
C000540,43,117.37,5043.23,1,0,credit_card,month_to_month,0,0,-0.445,-71,1
C000541,4,165.51,658.61,2,1,credit_card,month_to_month,0,1,0.059,64,1
C000542,12,117.77,1408.73,0,2,pix,month_to_month,0,0,0.121,0,1
C000543,11,158.43,1724.35,2,0,boleto,two_year,0,0,0.138,-40,1
C000544,50,132.43,6628.27,1,0,boleto,one_year,0,0,0.322,14,0
C000545,4,166.96,635.64,1,0,pix,month_to_month,0,0,0.155,2,1
C000546,26,107.93,2939.11,1,1,credit_card,one_year,0,0,-0.174,33,0
C000547,36,193.66,6901.21,2,2,credit_card,one_year,1,0,0.141,37,1
C000548,31,93.01,2854.11,1,1,pix,one_year,1,0,0.195,5,1
C000549,41,83.17,3384.84,3,0,credit_card,month_to_month,0,1,-0.066,53,1
C000550,49,67.65,3416.78,3,0,pix,month_to_month,1,0,-0.03,-22,1
C000551,24,191.59,4532.05,1,2,credit_card,month_to_month,0,1,0.186,-62,1
C000552,50,138.68,6955.33,2,0,credit_card,month_to_month,1,0,0.045,25,1
C000553,20,98.31,1978.54,1,0,credit_card,month_to_month,1,1,0.242,11,1
C000554,60,153.72,9239.63,2,0,credit_card,month_to_month,1,1,0.078,-46,1
C000555,31,134.07,4217.96,1,0,credit_card,two_year,0,0,-0.348,41,0
C000556,45,178.81,8107.44,2,2,credit_card,two_year,1,0,0.055,-39,0
C000557,53,55.83,2936.22,1,2,credit_card,month_to_month,1,0,-0.027,16,1
C000558,48,100.71,4843.9,0,1,boleto,month_to_month,1,1,0.156,47,1
C000559,52,93.81,4785.01,2,0,credit_card,month_to_month,0,0,0.121,29,1
C000560,33,40.92,1355.35,4,0,credit_card,two_year,0,0,-0.124,27,1
C000561,3,147.11,401.63,3,1,credit_card,month_to_month,0,0,0.081,3,1
C000562,30,100.54,3006.76,1,0,credit_card,one_year,0,1,0.142,26,0
C000563,11,135.89,1410.49,0,0,credit_card,one_year,0,0,0.125,38,1
C000564,54,192.59,10420.21,1,0,credit_card,month_to_month,0,0,0.221,-3,1
C000565,15,97.64,1379.72,4,0,credit_card,one_year,0,0,-0.139,-20,1
C000566,14,95.26,1341.05,1,0,pix,month_to_month,0,0,0.017,48,1
C000567,15,114.15,1650.97,2,1,credit_card,month_to_month,0,0,-0.356,85,1
C000568,39,144.55,5595.11,0,0,credit_card,two_year,0,1,0.258,72,1
C000569,35,90.17,3213.51,1,2,boleto,month_to_month,1,1,0.067,-72,1
C000570,57,87.92,5040.63,1,1,credit_card,month_to_month,0,1,0.03,64,0
C000571,25,147.0,3732.5,4,0,credit_card,one_year,1,0,0.027,-2,1
C000572,17,123.25,2173.28,3,1,credit_card,one_year,0,0,0.136,83,1
C000573,3,38.43,76.66,0,0,boleto,one_year,0,0,0.237,-16,1
C000574,1,67.11,142.06,2,0,pix,month_to_month,0,0,-0.002,-19,1
C000575,23,162.54,3665.22,1,0,credit_card,one_year,0,1,0.124,18,0
C000576,56,124.07,6985.08,1,0,pix,month_to_month,1,1,0.122,6,1
C000577,32,83.32,2641.67,1,1,credit_card,month_to_month,0,1,-0.346,8,1
C000578,54,104.04,5571.41,0,0,boleto,month_to_month,0,1,-0.077,53,1
C000579,7,110.46,803.97,1,1,credit_card,one_year,1,0,0.128,63,1
C000580,6,135.75,861.75,1,1,pix,one_year,1,0,0.272,-13,1
C000581,51,62.46,3231.26,2,0,credit_card,month_to_month,1,1,0.295,77,1
C000582,7,80.57,574.71,0,0,credit_card,month_to_month,0,0,-0.17,-23,1
C000583,4,119.55,484.81,6,0,credit_card,one_year,1,1,0.23,-1,1
C000584,25,106.51,2688.99,3,1,pix,month_to_month,0,0,0.236,100,1
C000585,56,130.02,7296.03,1,0,credit_card,month_to_month,0,0,0.124,33,1
C000586,42,66.97,2839.69,2,0,credit_card,month_to_month,1,0,-0.314,-3,0
C000587,6,122.5,745.2,0,1,pix,month_to_month,1,0,-0.047,29,0
C000588,51,148.21,7600.62,1,0,pix,month_to_month,1,0,0.069,45,1
C000589,51,127.04,6397.61,1,1,boleto,one_year,0,0,0.008,32,0
C000590,49,114.87,5622.01,2,1,credit_card,month_to_month,1,0,-0.34,65,1
C000591,55,106.64,5796.23,1,1,credit_card,one_year,0,0,0.003,-10,0
C000592,15,80.78,1225.54,1,0,pix,one_year,1,0,-0.118,-3,1
C000593,59,107.48,6423.42,1,0,credit_card,month_to_month,1,1,0.156,-11,1
C000594,20,154.09,3058.09,2,1,boleto,one_year,0,0,0.136,-9,1
C000595,49,105.83,5192.23,1,0,boleto,one_year,0,1,0.144,21,0
C000596,35,78.86,2797.81,3,1,pix,two_year,1,0,-0.016,-17,1
C000597,47,92.77,4256.87,1,0,boleto,one_year,0,1,0.054,30,0
C000598,38,117.03,4421.03,3,0,credit_card,month_to_month,1,0,0.035,42,1
C000599,39,96.93,3798.38,1,1,boleto,one_year,1,1,0.214,-23,1
C000600,37,126.99,4553.62,3,0,pix,one_year,1,0,-0.046,-2,1
C000601,47,128.3,5981.24,1,2,pix,one_year,0,0,-0.086,2,1
C000602,45,141.11,6405.19,0,1,credit_card,month_to_month,1,1,0.223,12,1
C000603,9,159.82,1488.57,0,0,credit_card,one_year,1,0,0.198,14,1
C000604,50,144.86,7261.47,0,0,boleto,month_to_month,0,0,0.134,52,0
C000605,33,77.3,2595.06,0,1,boleto,two_year,0,0,0.334,54,0
C000606,20,78.38,1578.28,1,0,credit_card,month_to_month,1,1,0.426,-8,1
C000607,31,107.35,3355.56,1,0,credit_card,month_to_month,0,0,0.272,44,1
C000608,59,94.21,5542.54,4,0,credit_card,month_to_month,0,1,-0.085,68,1
C000609,52,70.16,3654.04,2,2,credit_card,two_year,0,0,0.2,62,0
C000610,51,94.54,4789.96,1,3,credit_card,one_year,0,0,0.07,27,1
C000611,28,93.39,2678.15,0,0,pix,month_to_month,0,0,-0.051,18,1
C000612,48,86.49,4227.37,1,1,boleto,two_year,0,1,-0.083,-29,1
C000613,24,98.95,2443.73,1,0,credit_card,month_to_month,1,0,0.098,6,0
C000614,42,151.25,6331.92,0,0,boleto,month_to_month,1,0,0.197,-32,1
C000615,39,116.97,4514.27,1,0,credit_card,month_to_month,1,1,0.298,60,0
C000616,15,196.51,3011.55,1,1,boleto,month_to_month,0,0,0.171,11,1
C000617,16,115.97,1882.68,0,0,pix,month_to_month,0,0,0.153,17,1
C000618,4,99.85,415.82,0,1,credit_card,month_to_month,0,0,0.013,-2,0
C000619,9,110.14,959.62,1,0,pix,month_to_month,1,0,0.089,-29,1
C000620,27,118.98,3233.67,1,0,credit_card,month_to_month,1,0,-0.219,45,1
C000621,29,125.23,3577.52,2,0,boleto,month_to_month,1,0,0.152,38,1
C000622,10,182.68,1858.55,2,1,pix,month_to_month,0,0,0.128,53,1
C000623,26,80.41,2159.7,2,1,boleto,month_to_month,0,0,0.395,-41,1
C000624,37,140.07,5264.02,0,1,credit_card,month_to_month,1,0,0.043,66,0
C000625,14,117.27,1677.22,3,0,credit_card,month_to_month,1,0,0.264,16,1
C000626,21,55.01,1086.14,1,0,credit_card,one_year,1,1,-0.035,47,1
C000627,23,136.97,3160.28,1,0,credit_card,one_year,1,0,0.355,-72,1
C000628,31,154.37,4892.36,2,2,credit_card,month_to_month,0,0,0.311,34,1
C000629,22,80.0,1716.54,0,1,credit_card,month_to_month,1,1,0.254,17,0
C000630,45,109.69,4932.97,1,1,boleto,two_year,0,1,0.061,12,1
C000631,20,49.61,1062.93,1,0,credit_card,one_year,0,0,0.01,17,1
C000632,27,65.94,1811.28,1,0,credit_card,month_to_month,1,0,-0.017,-1,1
C000633,23,146.68,3497.67,1,0,boleto,two_year,0,1,-0.125,-29,1
C000634,11,93.68,993.79,1,1,credit_card,month_to_month,0,1,0.134,-24,1
C000635,42,71.19,2940.57,2,0,boleto,month_to_month,0,0,0.005,21,1
C000636,15,118.03,1831.67,2,1,boleto,one_year,0,0,0.119,66,0
C000637,18,91.72,1591.09,4,0,credit_card,month_to_month,0,0,0.081,59,1
C000638,48,93.52,4479.18,1,1,credit_card,two_year,1,0,-0.143,28,0
C000639,57,135.88,7741.67,1,1,boleto,month_to_month,0,0,0.241,3,1
C000640,41,69.34,2894.71,2,0,credit_card,month_to_month,1,0,0.067,92,0
C000641,55,78.31,4337.89,2,0,credit_card,month_to_month,1,1,0.205,44,0
C000642,52,115.39,6023.28,2,0,pix,one_year,0,1,-0.16,41,0
C000643,29,143.93,4153.83,2,0,pix,month_to_month,1,0,-0.088,-27,0
C000644,47,153.34,7267.52,2,1,credit_card,month_to_month,0,0,-0.021,29,1
C000645,20,86.72,1935.75,2,0,credit_card,two_year,1,0,0.094,-23,1
C000646,28,142.81,4033.19,3,1,pix,month_to_month,1,0,0.031,93,1
C000647,33,82.56,2729.3,3,1,credit_card,month_to_month,1,1,0.296,-9,0
C000648,58,173.92,10022.31,1,1,boleto,month_to_month,0,1,0.236,-1,1
C000649,51,70.32,3554.34,3,0,credit_card,month_to_month,1,0,-0.082,-3,1
C000650,30,156.5,4684.22,0,0,credit_card,month_to_month,0,0,0.58,7,1
C000651,40,87.02,3454.19,2,3,credit_card,month_to_month,1,1,0.035,43,1
C000652,13,180.46,2345.22,1,1,pix,month_to_month,0,0,0.282,20,1
C000653,49,130.7,6493.02,2,1,credit_card,month_to_month,1,0,-0.001,21,1
C000654,34,74.44,2593.3,2,2,pix,one_year,0,1,0.162,45,1
C000655,32,91.72,2927.15,1,1,boleto,month_to_month,1,0,0.221,-33,1
C000656,46,137.34,6257.29,0,0,boleto,month_to_month,1,0,-0.221,46,0
C000657,38,146.84,5646.89,1,0,pix,month_to_month,0,1,0.364,25,0
C000658,5,107.52,535.17,2,0,credit_card,two_year,0,0,-0.091,-5,1
C000659,18,111.56,1921.81,5,0,credit_card,one_year,1,0,-0.013,25,0
C000660,11,136.54,1537.59,1,1,credit_card,month_to_month,1,0,-0.059,24,1
C000661,45,114.61,5208.87,2,0,credit_card,one_year,0,0,-0.052,-72,1
C000662,3,64.73,72.89,3,2,credit_card,month_to_month,1,1,-0.044,68,1
C000663,13,81.55,1018.87,2,0,boleto,month_to_month,0,1,-0.165,62,1
C000664,36,118.23,4250.73,0,1,pix,month_to_month,0,1,0.187,-26,1
C000665,42,152.54,6443.48,2,0,credit_card,month_to_month,0,0,0.071,-6,1
C000666,31,166.56,5137.55,0,3,credit_card,month_to_month,1,1,0.025,67,1
C000667,52,137.28,7097.14,1,0,boleto,month_to_month,0,0,0.233,43,1
C000668,56,120.06,6759.45,3,2,boleto,one_year,1,0,0.368,34,1
C000669,8,136.21,1066.25,1,0,pix,two_year,0,0,-0.231,35,0
C000670,58,86.66,5053.6,4,0,credit_card,two_year,1,1,0.342,33,1
C000671,37,104.64,3815.99,1,1,credit_card,month_to_month,0,0,0.046,-17,1
C000672,39,81.16,3097.44,2,1,pix,one_year,1,1,-0.193,0,1
C000673,6,66.29,435.53,1,1,credit_card,month_to_month,0,1,0.124,55,0
